temp,r_ntc,u_adc,adc_value,resolution
165.56068979047313,0.6632829908393185,3.2532828899194532,4039,0.8473144258817342
164.73096775942622,0.6750866765725583,3.2524774225042714,4038,0.8297220310469129
163.9181707130702,0.6868962100569684,3.2516719550890896,4037,0.8127970463560246
163.1216674573389,0.6987115956392458,3.2508664876739077,4036,0.7965032557312952
162.3408604790963,0.7105328376703868,3.250061020258726,4035,0.7808069782425946
161.57518362698232,0.722359940505698,3.249255552843544,4034,0.7656768521139838
160.82409998666998,0.7341929085048378,3.248450085428362,4033,0.7510836403123449
160.0870999314318,0.7460317460317434,3.2476446180131804,4032,0.7370000552381839
159.36369933102958,0.7578764574547248,3.2468391505979985,4031,0.7234006004022149
158.65343790385856,0.7697270471464019,3.2460336831828167,4030,0.7102614271710195
157.9558776988835,0.7815835194837468,3.245228215767635,4029,0.6975602049750478
157.27060169537452,0.7934458788480623,3.244422748352453,4028,0.6852760035089887
156.5972125097021,0.8053141296250343,3.243617280937271,4027,0.6733891856724199
155.93533119958613,0.8171882762046696,3.2428118135220894,4026,0.6618813101159731
155.28459615716025,0.8290683229813682,3.2420063461069075,4025,0.6507350424258789
154.64466208311228,0.8409542743538718,3.2412008786917257,4024,0.6399340740479715
154.01519903491055,0.852846134725326,3.240395411276544,4023,0.6294630482017283
153.39589154283647,0.8647439085032282,3.239589943861362,4022,0.6193074920740855
152.78643778813654,0.8766476000994801,3.23878447644618,4021,0.6094537546999277
152.1865488381659,0.8885572139303453,3.2379790090309983,4020,0.5998889499706479
151.59594793386867,0.900472754416523,3.2371735416158165,4019,0.5906009042972187
151.01436982539167,0.9123942259830746,3.2363680742006347,4018,0.5815781084770038
150.44156015199496,0.924321633059497,3.2355626067854524,4017,0.572809673396705
149.87727486279294,0.9362549800796804,3.2347571393702705,4016,0.5642852892020187
149.3212796751548,0.9481942714819402,3.2339516719550887,4015,0.5559951876381319
148.77334956788735,0.9601395117090166,3.233146204539907,4014,0.5479301072674616
148.233268306566,0.9720907052080745,3.232340737124725,4013,0.5400812613213475
147.70082799861723,0.984047856430704,3.231535269709543,4012,0.5324403079487752
147.17582867594973,0.9960109698329618,3.2307298022943614,4011,0.5249993226674974
146.65807790313482,1.0079800498753084,3.2299243348791795,4010,0.5177507728149067
146.14739040928083,1.0199551010227026,3.2291188674639977,4009,0.5106874938539931
145.6435877419279,1.031936127744507,3.228313400048816,4008,0.503802667352943
145.14649794139547,1.043923134514603,3.227507932633634,4007,0.4970898005324216
144.65595523417392,1.0559161258112866,3.226702465218452,4006,0.49054270722155024
144.1717997440329,1.0679151061173517,3.2258969978032703,4005,0.48415549014100634
143.69387721964944,1.0799200799200799,3.2250915303880885,4004,0.47792252438347305
143.22203877763974,1.091931051711219,3.2242860629729067,4003,0.47183844200969816
142.75614065996422,1.103948025987005,3.223480595557725,4002,0.4658981176755219
142.29604400476046,1.1159710072481919,3.222675128142543,4001,0.4600966552037562
141.8416146297298,1.128000000000001,3.221869660727361,4000,0.4544293750306565
141.3927228272588,1.140035008752193,3.2210641933121793,3999,0.448891802470996
140.94924317053545,1.152076038019006,3.2202587258969975,3998,0.44347965672335476
140.51105432995394,1.1641230923192383,3.2194532584818156,3997,0.4381888405815175
140.0780388991737,1.1761761761761758,3.218647791066634,3996,0.4330154307802445
139.65008323022454,1.1882352941176442,3.217842323651452,3995,0.4279556689491528
139.22707727710872,1.2003004506760089,3.21703685623627,3994,0.423005953115819
138.80891444738108,1.212371650388175,3.2162313888210883,3993,0.41816282972763474
138.39549146122613,1.2244488977955872,3.2154259214059064,3992,0.41342298615495565
137.98670821758628,1.236532197444251,3.2146204539907246,3991,0.40878324363984575
137.58246766692423,1.2486215538847112,3.2138149865755428,3990,0.40424055066205256
137.1826756902302,1.2607169716720945,3.213009519160361,3989,0.39979197669401856
136.78724098391393,1.2728184553660984,3.212204051745179,3988,0.39543470631627997
136.3960749502433,1.2849260095309705,3.2113985843299973,3987,0.3911660336706291
136.00909159301023,1.2970396387355712,3.2105931169148154,3986,0.38698335723307764
135.62620741813572,1.3091593475533214,3.2097876494996336,3985,0.3828841748745049
135.247341338931,1.3212851405622446,3.2089821820844517,3984,0.3788660792047267
134.8724145857626,1.3334170223449662,3.20817671466927,3983,0.3749267531683813
134.50135061987572,1.3455549974887038,3.207371247254088,3982,0.37106396588688995
134.13407505115208,1.3576990705852772,3.2065657798389062,3981,0.36727556872364175
133.77051555958684,1.3698492462311607,3.2057603124237244,3980,0.3635594915652405
133.41060182029253,1.3820055290273892,3.2049548450085426,3979,0.3599137392943135
133.0542654318321,1.3941679235796833,3.2041493775933607,3978,0.35633638846042004
132.70143984771772,1.4063364344983662,3.203343910178179,3977,0.3528255841143846
132.35206031090246,1.4185110663983944,3.202538442762997,3976,0.34937953681526324
132.00606379111247,1.4306918238993687,3.201732975347815,3975,0.3459965197899919
131.66338892487397,1.442878711625565,3.2009275079326334,3974,0.34267486623849663
131.32397595809988,1.4550717342058932,3.2001220405174515,3973,0.3394129667740913
130.98776669110407,1.4672708962739174,3.1993165731022697,3972,0.3362092669958088
130.6547044259218,1.4794762024678876,3.198511105687088,3971,0.3330622651822637
130.32473391582533,1.4916876574307292,3.197705638271906,3970,0.32997051009647294
129.99780131692393,1.5039052658100325,3.196900170856724,3969,0.3269325989014078
129.67385414174572,1.5161290322580632,3.1960947034415423,3968,0.3239471751782048
129.3528412147067,1.5283589614318145,3.1952892360263605,3967,0.3210129270390212
129.03471262937757,1.5405950579929446,3.1944837686111787,3966,0.31812858532913424
128.71941970745985,1.5528373266078184,3.193678301195997,3965,0.31529292191771674
128.40691495939035,1.5650857719475282,3.192872833780815,3964,0.31250474806950024
128.09715204650155,1.5773403986878627,3.192067366365633,3963,0.3097629128888002
127.79008574465934,1.589601211509338,3.1912618989504513,3962,0.3070663018422124
127.48567190931453,1.6018682150971981,3.1904564315352695,3961,0.3044138353448034
127.18386744190104,1.614141414141414,3.1896509641200876,3960,0.3018044674134899
126.88463025751918,1.6264208133367057,3.188845496704906,3959,0.299237184381866
126.58791925384713,1.6387064173825203,3.188040029289724,3958,0.29671100367204417
126.2936942812239,1.650998230983064,3.187234561874542,3957,0.2942249726232262
126.0019161138519,1.6632962588473226,3.1864290944593603,3956,0.29177816737200146
125.71254642207157,1.675600505688999,3.1856236270441785,3955,0.2893696917803368
125.42554774565673,1.6879109762266076,3.1848181596289966,3954,0.28699867641483934
125.14088346809052,1.7002276751834,3.1840126922138148,3953,0.2846642775662076
124.85851779177534,1.71255060728745,3.183207224798633,3952,0.2823656763151803
124.57841571414099,1.7248797772715792,3.182401757383451,3951,0.28010207763435346
124.30054300460739,1.7372151898734207,3.1815962899682693,3950,0.27787270953359666
124.02486618237072,1.7495568498353977,3.1807908225530874,3949,0.2756768222366759
123.75135249497339,1.7619047619047652,3.1799853551379056,3948,0.27351368739732607
123.47996989763072,1.7742589308335475,3.1791798877227238,3947,0.2713825973426651
123.21068703327558,1.7866193613786112,3.178374420307542,3946,0.2692828643551479
122.94347321329809,1.7989860583016446,3.17756895289236,3945,0.26721381997748495
122.67829839894785,1.8113590263691677,3.1767634854771782,3944,0.2651748143502459
122.41513318337343,1.823738270352522,3.1759580180619964,3943,0.26316521557441774
122.1539487742711,1.836123795027902,3.1751525506468146,3942,0.2611844091023272
121.89471697712156,1.8485156051763545,3.1743470832316327,3941,0.25923179714953903
121.63741017898889,1.8609137055837588,3.173541615816451,3940,0.25730679813267443
121.38200133285812,1.873318101040878,3.172736148401269,3939,0.25540884613076287
121.12846394249505,1.8857287963433174,3.171930680986087,3938,0.25353739036307843
120.87677204780107,1.8981457962915875,3.1711252135709054,3937,0.2516918946939768
120.62690021064986,1.910569105691062,3.1703197461557235,3936,0.2498718371512041
120.37882350118434,1.9229987293519675,3.1695142787405417,3935,0.24807670946552207
120.1325174845536,1.9354346720894768,3.16870881132536,3934,0.24630601663074003
119.8879582080803,1.9478769387236161,3.167903343910178,3933,0.24455927647329645
119.64512218883357,1.9603255340793475,3.167097876494996,3932,0.24283601924673803
119.40398640159873,1.9727804629865173,3.1662924090798144,3931,0.24113578723483897
119.16452826722531,1.9852417302798977,3.1654869416646325,3930,0.23945813437342167
118.92672564133977,1.9977093407991866,3.1646814742494507,3929,0.2378026258855357
118.69055680341154,2.0101832993889976,3.163876006834269,3928,0.23616883792823273
118.45600044615503,2.022663610898901,3.163070539419087,3927,0.23455635725650836
118.2230356652608,2.0351502801833927,3.162265072003905,3926,0.23296478089423545
117.99164194943887,2.047643312101906,3.1614596045887233,3925,0.23139371582192325
117.76179917076524,2.0601427115188624,3.1606541371735415,3924,0.22984277867362835
117.53348757532217,2.072648483303597,3.1598486697583597,3923,0.2283115954430741
117.30668777411648,2.085160632330447,3.159043202343178,3922,0.22679980120568644
117.08138073427307,2.097679163478703,3.158237734927996,3921,0.2253070398434147
116.85754777048743,2.1102040816326575,3.157432267512814,3920,0.22383296378563955
116.63517053673314,2.1227353916815486,3.1566268000976323,3919,0.22237723375428686
116.4142310182101,2.135273098519655,3.1558213326824505,3918,0.22093951852303917
116.1947115235314,2.147817207046212,3.1550158652672686,3917,0.2195194946787069
115.9765946771347,2.1603677221654767,3.154210397852087,3916,0.21811684639669693
115.75986341191424,2.172924648786723,3.153404930436905,3915,0.21673126522046005
115.54450096206432,2.1854879918242256,3.152599463021723,3914,0.2153624498499198
115.33049085612703,2.19805775619729,3.1517939956065413,3913,0.21401010593729097
115.11781691023714,2.2106339468302707,3.1509885281913594,3912,0.21267394588988964
114.9064632215605,2.2232165686525223,3.1501830607761776,3911,0.21135368867663828
114.69641416191291,2.235805626598461,3.1493775933609958,3910,0.2100490596475879
114.48765437156067,2.2484011256075753,3.148572125945814,3909,0.20875979035224645
114.28016875319264,2.261003070624361,3.147766658530632,3908,0.20748561836802537
114.07394246605844,2.27361146659841,3.1469611911154503,3907,0.2062262871342
113.86896092026842,2.286226318484383,3.1461557237002684,3906,0.20498154579001948
113.66520977125032,2.298847631241993,3.1453502562850866,3905,0.2037511490181032
113.46267491435515,2.311475409836068,3.1445447888699047,3904,0.20253485689516992
113.26134247961204,2.324109659236485,3.143739321454723,3903,0.20133243474310802
113.06119882662091,2.336750384418246,3.142933854039541,3902,0.20014365299113024
112.86223053958497,2.3493975903614457,3.1421283866243592,3901,0.19896828703593883
112.66442442247455,2.362051282051282,3.1413229192091774,3900,0.1978061171104173
112.46776749431893,2.374711464478067,3.1405174517939956,3899,0.19665692815561897
112.27224698462317,2.387378142637247,3.1397119843788137,3898,0.1955205096957684
112.0778503289053,2.400051321529382,3.138906516963632,3897,0.1943966557178669
111.88456516434951,2.412731006160166,3.13810104954845,3896,0.19328516455578892
111.69237932557286,2.425417201540439,3.137295582133268,3895,0.19218583877665196
111.50128084050175,2.4381099126861856,3.1364901147180864,3894,0.19109848507110883
111.31125792635385,2.450809144618545,3.1356846473029045,3893,0.19002291414790307
111.12229898572349,2.4635149023638245,3.1348791798877227,3892,0.18895894063035712
110.93439260276716,2.476227190953484,3.134073712472541,3891,0.1879063829563279
110.74752753948485,2.488946015424161,3.133268245057359,3890,0.1868650632823119
110.56169273209576,2.501671380817691,3.132462777642177,3889,0.1858348073890852
110.37687728750552,2.514403292181074,3.1316573102269953,3888,0.18481544459024235
110.1930704798612,2.5271417545665082,3.1308518428118135,3887,0.18380680764431645
110.01026174719198,2.539886773031399,3.1300463753966317,3886,0.1828087326692298
109.82844068813336,2.5526383526383487,3.12924090798145,3885,0.18182105905862045
109.64759705873132,2.565396498455199,3.128435440566268,3884,0.1808436294020339
109.46772076932683,2.5781612155549887,3.127629973151086,3883,0.17987628940448985
109.2888018815139,2.590932509015974,3.1268245057359043,3882,0.17891888781292664
109.11083060517313,2.603710383921671,3.1260190383207225,3881,0.17797127634077015
108.93379729557665,2.616494845360826,3.1252135709055406,3880,0.17703330959648156
108.75769245056284,2.6292858984274323,3.124408103490359,3879,0.17610484501381052
108.58250670777852,2.642083548220734,3.123602636075177,3878,0.17518574278432197
108.40823084198695,2.654887799845245,3.122797168659995,3877,0.1742758657915715
108.23485576244025,2.6676986584107287,3.1219917012448133,3876,0.17337507954670173
108.06237251031285,2.6805161290322603,3.1211862338296315,3875,0.17248325212739246
107.8907722561969,2.6933402168301535,3.1203807664144496,3874,0.17160025411595825
107.72004629765496,2.7061709269300245,3.1195752989992678,3873,0.1707259585419365
107.55018605682977,2.7190082644628113,3.118769831584086,3872,0.16986024082518725
107.38118307811135,2.7318522345647116,3.117964364168904,3871,0.1690029787184244
107.21302902585529,2.744702842377257,3.1171588967537223,3870,0.16815405225605673
107.04571568215573,2.7575600930472994,3.1163534293385404,3869,0.1673133436995613
106.8792349446681,2.7704239917269944,3.1155479619233586,3868,0.1664807374876318
106.71357882448251,2.783294543573829,3.1147424945081768,3867,0.16565612018558795
106.54873944404397,2.796171753750645,3.113937027092995,3866,0.1648393804385364
106.38470903512155,2.809055627425616,3.113131559677813,3865,0.1640304089224287
106.22147993682137,2.8219461697722603,3.1123260922626312,3864,0.16322909830017807
106.0590445936457,2.8348433859694584,3.1115206248474494,3863,0.1624353431756731
105.8973955535941,2.847747281201446,3.1107151574322676,3862,0.16164904005159997
105.73652546630723,2.860657860657864,3.1099096900170857,3861,0.1608700872868667
105.57642708125269,2.8735751295336764,3.109104222601904,3860,0.160098385054539
105.4170932459487,2.8864990930292835,3.1082987551867216,3859,0.1593338353039826
105.25851690422928,2.8994297563504405,3.1074932877715398,3858,0.15857634171942436
105.10069109454497,2.9123671247083176,3.106687820356358,3857,0.15782580968431148
104.94360894830209,2.9253112033195023,3.105882352941176,3856,0.1570821462428853
104.78726368823749,2.9382619974059665,3.1050768855259943,3855,0.15634526006459737
104.63164862682822,2.9512195121951192,3.1042714181108124,3854,0.1556150614092644
104.4767571647356,2.964183752919798,3.1034659506956306,3853,0.15489146209262117
104.32258278928225,2.977154724818275,3.1026604832804487,3852,0.15417437545335133
104.16911907296213,2.9901324331342503,3.101855015865267,3851,0.15346371632011824
104.0163596719816,3.003116883116883,3.101049548450085,3850,0.15275940098052843
103.8642983248318,3.016108080020789,3.1002440810349032,3849,0.1520613471498109
103.7129288508907,3.029106029106032,3.0994386136197214,3848,0.15136947394108802
103.56224514905472,3.042110735638155,3.0986331462045396,3847,0.15068370183598745
103.41224119639821,3.0551222048882005,3.0978276787893577,3846,0.15000395265650468
103.26291104686271,3.0681404421326386,3.097022211374176,3845,0.14933014953550128
103.11424882997079,3.0811654526534906,3.096216743958994,3844,0.14866221689192116
102.96624874956854,3.0941972417382253,3.095411276543812,3843,0.1480000804022552
102.81890508259221,3.1072358146798535,3.0946058091286304,3842,0.14734366697632595
102.67221217786175,3.120281176776886,3.0938003417134485,3841,0.14669290473045749
102.52616445489792,3.133333333333333,3.0929948742982667,3840,0.14604772296382862
102.38075640276304,3.146392289658767,3.092189406883085,3839,0.14540805213488284
102.23598257892678,3.1594580510682606,3.091383939467903,3838,0.14477382383626036
102.09183760815279,3.1725306228824595,3.090578472052721,3837,0.14414497077399346
101.9483161814095,3.18561001042753,3.0897730046375393,3836,0.14352142674329116
101.80541305480153,3.1986962190352006,3.0889675372223575,3835,0.1429031266079619
101.66312304852238,3.211789254042773,3.0881620698071757,3834,0.1422900062791541
101.52144104582896,3.2248891207931107,3.087356602391994,3833,0.1416820026934147
101.38036199203538,3.2379958246346505,3.086551134976812,3832,0.14107905379358954
101.23988089352662,3.2511093709214336,3.08574566756163,3831,0.1404810985087579
101.09999281679222,3.264229765013053,3.0849402001464483,3830,0.13988807673439396
100.96069288747793,3.277357012274748,3.0841347327312665,3829,0.1392999293142907
100.82197628945676,3.29049111807733,3.0833292653160846,3828,0.1387165980211762
100.6838382639175,3.303632087797225,3.082523797900903,3827,0.1381380255392628
100.54627410847058,3.3167799268165163,3.081718330485721,3826,0.1375641554469098
100.40927917627192,3.3299346405228807,3.080912863070539,3825,0.136994932198661
100.27284887516322,3.343096234309619,3.0801073956553573,3824,0.13643030110870313
100.13697866682821,3.356264713575721,3.0793019282401755,3823,0.13587020833500674
100.0016640659656,3.369440083725801,3.0784964608249936,3822,0.13531460086261404
99.86690063947822,3.3826223501701085,3.077690993409812,3821,0.13476342648738182
99.73268400567508,3.3958115183246127,3.07688552599463,3820,0.13421663380313475
99.59900983349218,3.4090075936108963,3.076080058579448,3819,0.13367417218290711
99.46587384172432,3.4222105814562624,3.0752745911642663,3818,0.13313599176785829
99.33327179827364,3.4354204872936904,3.0744691237490844,3817,0.1326020434506745
99.20119951941138,3.4486373165618476,3.0736636563339026,3816,0.13207227886226747
99.0696528690529,3.4618610747051095,3.0728581889187208,3815,0.13154665035847302
98.93862775804718,3.4750917671735717,3.072052721503539,3814,0.13102511100572656
98.80812014347805,3.4883293994230264,3.071247254088357,3813,0.13050761456912596
98.67812602797977,3.5015739769150067,3.0704417866731752,3812,0.12999411549827755
98.54864145906396,3.5148255051167645,3.0696363192579934,3811,0.12948456891581372
98.41966252845901,3.5280839895013116,3.0688308518428116,3810,0.12897893060494425
98.29118537146223,3.5413494355473905,3.0680253844276297,3809,0.1284771569967802
98.16320616630264,3.554621848739494,3.067219917012448,3808,0.1279792051595905
98.03572113351612,3.5679012345679046,3.066414449597266,3807,0.1274850327865238
97.90872653533165,3.581187598528637,3.065608982182084,3806,0.12699459818446712
97.78221867506772,3.5944809461235185,3.0648035147669024,3805,0.1265078602639278
97.65619389654097,3.6077812828601457,3.0639980473517205,3804,0.1260247785267552
97.53064858348421,3.6210886142519083,3.0631925799365387,3803,0.12554531305676164
97.40557915897494,3.634402945817989,3.062387112521357,3802,0.12506942450926317
97.2809820848745,3.6477242830834022,3.061581645106175,3801,0.12459707410044984
97.15685386127643,3.6610526315789462,3.060776177690993,3800,0.12412822359806341
97.0331910259655,3.674387996841272,3.0599707102758114,3799,0.12366283531093814
96.90999015388428,3.687730384412845,3.0591652428606295,3798,0.12320087208121322
96.78724785661177,3.7010797998419833,3.0583597754454477,3797,0.1227422972725094
96.66496078184849,3.71443624868282,3.057554308030266,3796,0.12228707476327827
96.54312561291215,3.7277997364953848,3.056748840615084,3795,0.12183516893634305
96.42173906824115,3.741170268845549,3.055943373199902,3794,0.12138654467099741
96.30079790090741,3.7545478513050403,3.0551379057847203,3793,0.12094116733373994
96.18029889813658,3.7679324894514723,3.0543324383695385,3792,0.1204990027708277
96.06023888083706,3.7813241888683766,3.0535269709543567,3791,0.12006001729952231
95.94061470313744,3.794722955145117,3.052721503539175,3790,0.1196241776996203
95.82142325193047,3.808128793877017,3.051916036123993,3789,0.11919145120697294
95.70266144642665,3.821541710665255,3.051110568708811,3788,0.11876180550382287
95.58432623771307,3.8349617111169785,3.0503051012936293,3787,0.1183352087135745
95.46641460832171,3.848388800845221,3.0494996338784475,3786,0.11791162939135802
95.34892357180416,3.8618229854689545,3.0486941664632656,3785,0.11749103651754922
95.23185017231282,3.87526427061311,3.047888699048084,3784,0.11707339949134621
95.11519148419046,3.888712661908535,3.047083231632902,3783,0.11665868812235658
94.9989446115651,3.9021681649920676,3.04627776421772,3782,0.11624687262536781
94.88310668795282,3.915630785506485,3.0454722968025383,3781,0.11583792361227552
94.7676748758663,3.9291005291005323,3.0446668293873564,3780,0.11543181208651276
94.65264636643059,3.942577401428947,3.0438613619721746,3779,0.1150285094357173
94.53801837900392,3.9560614081524648,3.0430558945569928,3778,0.11462798742667246
94.4237881608064,3.969552554937782,3.042250427141811,3777,0.11423021819751966
94.3099529865529,3.983050847457627,3.041444959726629,3776,0.1138351742534951
94.1965101580937,3.9965562913907284,3.0406394923114473,3775,0.11344282845919906
94.08345700405977,4.010068892421836,3.0398340248962654,3774,0.11305315403393479
93.97079087951391,4.023588656241714,3.0390285574810836,3773,0.11266612454585356
93.85850916560781,4.037115588547195,3.0382230900659017,3772,0.11228171390609987
93.74660926924474,4.0506496950411055,3.03741762265072,3771,0.11189989636307018
93.63508862274716,4.064190981432356,3.036612155235538,3770,0.11152064649758131
93.52394468352986,4.077739453435919,3.0358066878203562,3769,0.1111439392172997
93.41317493377818,4.091295116772823,3.0350012204051744,3768,0.11076974975168241
93.30277688013183,4.104857977170166,3.0341957529899926,3767,0.11039805364634958
93.19274805337318,4.118428040361122,3.0333902855748107,3766,0.11002882675865067
93.08308600811995,4.132005312084992,3.032584818159629,3765,0.10966204525323064
92.97378832252446,4.145589798087139,3.031779350744447,3764,0.10929768559549302
92.86485259797547,4.159181504119051,3.030973883329265,3763,0.10893572454898504
92.75627645880644,4.172780435938335,3.0301684159140834,3762,0.1085761391690312
92.64805755200706,4.186386599308699,3.0293629484989015,3761,0.10821890679937951
92.54019354694009,4.200000000000001,3.0285574810837197,3760,0.10786400506697191
92.43268213506224,4.213620643788245,3.027752013668538,3759,0.10751141187785151
92.32552102964894,4.2272485364555585,3.026946546253356,3758,0.10716110541329726
92.21870796552435,4.240883683790262,3.026141078838174,3757,0.10681306412459435
92.11224069879472,4.254526091586799,3.0253356114229923,3756,0.10646726672962359
92.00611700658601,4.268175765645803,3.0245301440078105,3755,0.10612369220871187
91.90033468678524,4.281832711774104,3.0237246765926287,3754,0.1057823198007668
91.79489155778657,4.295496935784705,3.022919209177447,3753,0.10544312899867236
91.68978545824035,4.309168443496801,3.022113741762265,3752,0.10510609954621941
91.58501424680674,4.322847240735802,3.021308274347083,3751,0.10477121143361501
91.48057580191193,4.336533333333335,3.0205028069319013,3750,0.1044384448948108
91.37646802150942,4.35022672712723,3.0196973395167195,3749,0.1041077804025008
91.27268882284369,4.363927427961583,3.0188918721015376,3748,0.10377919866573393
91.16923614221815,4.3776354416866825,3.018086404686356,3747,0.10345268062553714
91.06610793476608,4.3913507741591005,3.017280937271174,3746,0.10312820745207318
90.96330217422536,4.405073431241656,3.016475469855992,3745,0.10280576054071844
90.86081685271603,4.418803418803424,3.0156700024408103,3744,0.10248532150933443
90.75864998052197,4.432540742719748,3.0148645350256285,3743,0.1021668721940614
90.65679958587458,4.4462854088722565,3.0140590676104466,3742,0.10185039464738566
90.55526371474065,4.46003742314889,3.013253600195265,3741,0.10153587113393314
90.45404043061319,4.473796791443851,3.012448132780083,3740,0.10122328412745674
90.3531278143048,4.487563519657658,3.011642665364901,3739,0.10091261630839199
90.25252396374447,4.50133761369716,3.0108371979497193,3738,0.10060385056033283
90.1522269937771,4.5151190794755145,3.0100317305345374,3737,0.10029696996735993
90.05223503596659,4.528907922912208,3.0092262631193556,3736,0.0999919578105164
89.95254623840032,4.542704149933067,3.0084207957041738,3735,0.09968879756627302
89.85315876549816,4.556507766470272,3.007615328288992,3734,0.09938747290215133
89.7540707978228,4.570318778462367,3.00680986087381,3733,0.09908796767535932
89.65528053189394,4.584137191854233,3.0060043934586282,3732,0.0987902659288693
89.55678618000422,4.597963012597159,3.0051989260434464,3731,0.09849435188971256
89.4585859700382,4.611796246648799,3.0043934586282646,3730,0.09820020996602352
89.36067814529395,4.625636899973183,3.0035879912130827,3729,0.09790782474425441
89.26306096430704,4.639484978540772,3.002782523797901,3728,0.09761718098690153
89.16573270067687,4.653340488328412,3.001977056382719,3727,0.09732826363017466
89.06869164289606,4.667203435319378,3.001171588967537,3726,0.09704105778081384
88.97193609418122,4.681073825503351,3.0003661215523554,3725,0.09675554871483882
88.87546437230696,4.694951664876475,2.9995606541371735,3724,0.09647172187425213
88.77927480944192,4.708836959441312,2.9987551867219917,3723,0.09618956286504954
88.68336575198703,4.7227297152068815,2.99794971930681,3722,0.09590905745488953
88.58773556041626,4.7366299381886545,2.997144251891628,3721,0.09563019157076269
88.49238260911875,4.750537634408602,2.996338784476446,3720,0.09535295129751375
88.39730528624455,4.764452809895136,2.9955333170612644,3719,0.09507732287420367
88.3025019935514,4.778375470683159,2.9947278496460825,3718,0.09480329269314325
